date,AdrActCnt,AssetEODCompletionTime,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,HashRate,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,SplyExpFut10yrCMBI,SplyFF,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
9/12/2015,21108,1611240301,1361,7303762,5366.467303,0.30904098,12790993.12,41389310.14,17311.65309,1.179351635,0.000149472,1,0.000126741,13822.00116,1.751813445,1.171231609,12860000.01,4.65083,1629.888513,12860000.01,1629.888513,116.0319418,50.65267359,5.36E-07,0.000126741,-39.37073728,-19.46858876,1.00922E+11,1.51544E+11,1.00922E+11,11720,31856,869780716.8,110236.8272,372539.7803,47.21604262,103.8282693,0.013159293,11867627243,1504114.254,0.045868069,0.04512319,0.040102965
9/13/2015,43487,1611240301,1371,11360256,8286.109409,0.29887585,12367146.92,41378876.47,19312.28993,1.444043214,0.000176932,1,0.000122525,19361.73141,2.37230288,1.316186241,13070000.01,4.726385,1601.406299,13070000.01,1601.406299,106.4750588,49.23795876,5.31E-07,0.000122525,-53.80126045,-22.65446829,1.00935E+11,1.51557E+11,1.00935E+11,13408,62323,947972386.2,116150.6465,303788.0572,37.22173743,173.18,0.02121894,18932983087,2319770.342,0.04584722,0.045300357,0.040251411
9/14/2015,22248,1611240301,1360,10165566,7474.680882,0.29959594,12377329.18,41313408.05,19411.59273,1.482125678,0.000181724,1,0.00012261,16444.1844,2.016229207,1.312339491,12970000.01,4.68952,1590.25782,12970000.01,1590.25782,37.47213154,49.22152193,5.31E-07,0.00012261,-63.76324148,-19.67247948,1.00948E+11,1.51571E+11,1.00948E+11,11095,30923,2693958987,330307.5824,769523.8326,94.35168014,100.0195793,0.012263448,23795985474,2917637.005,0.045404832,0.045003135,0.038865336
9/15/2015,19646,1611240301,1380,6985204,5061.742029,0.30390251,12554891.35,41312232.77,19026.17418,1.214818107,0.000151067,1,0.000124353,11969.60281,1.488458275,1.305198823,13170000.01,4.761425,1637.731494,13170000.01,1637.731494,90.12696243,51.16219877,5.40E-07,0.000124353,-62.03902172,-16.3997401,1.00962E+11,1.51585E+11,1.00962E+11,9853,28156,1120214782,139302.28,430579.143,53.54388935,99,0.012310966,12123386350,1507581.748,0.04528896,0.045027074,0.038707588
9/16/2015,18655,1611240301,1378,7184974,5214.059507,0.29803063,12299078.13,41267831.94,18688.45876,1.230479592,0.000149877,1,0.000121804,12624.72062,1.537736922,1.280173471,13080000.01,4.72821,1593.191609,13080000.01,1593.191609,95.13258056,50.68934545,5.32E-07,0.000121804,-58.00262701,-18.97077799,1.00975E+11,1.51599E+11,1.00975E+11,10260,26093,1061409613,129283.5542,680139.9444,82.84352078,102,0.012423971,17746891568,2161635.988,0.045309819,0.04499371,0.038580985
9/17/2015,20628,1611240302,1377,7892044,5731.331881,0.30640786,12639985.68,41252159.38,19677.95423,1.301192977,0.000162862,1,0.000125163,13339.8304,1.669659496,1.346976457,13180000.01,4.763615,1649.654569,13180000.01,1649.654569,128.3423063,52.65247379,5.37E-07,0.000125163,-54.41702111,0.753803985,1.00988E+11,1.51612E+11,1.00988E+11,10252,31460,786863026.4,98486.50878,735779.0142,92.09265643,100.078196,0.012526135,23147607788,2897234.971,0.045320168,0.029108031,0.038490492
9/18/2015,19589,1611240302,1374,9656167,7027.77802,0.30652051,12644742.4,41252516.23,18175.61467,1.467747224,0.000183754,1,0.000125194,15430.42656,1.931802557,1.241429206,13070000.01,4.7231,1636.290438,13070000.01,1636.290438,101.7066456,53.0817553,5.37E-07,0.000125194,-58.02185541,-3.583446084,1.01001E+11,1.51626E+11,1.01001E+11,10513,28127,993060826.6,124325.6262,764369.5042,95.69475977,100,0.012519437,21499421046,2691606.508,0.045287308,0.027897988,0.038444463
9/19/2015,20544,1611240302,1382,8495203,6147.035456,0.30719518,12672215.78,41251349.6,19597.32148,1.295320694,0.000162498,1,0.00012545,14866.39561,1.864991545,1.346328002,13070000.01,4.722735,1639.633449,13070000.01,1639.633449,105.9406568,53.61967586,5.40E-07,0.00012545,-54.30239043,-8.459320544,1.01014E+11,1.5164E+11,1.01014E+11,11477,31864,953495651.4,119616.1716,583987.6883,73.26134256,100,0.012545015,18608183700,2334399.419,0.045287532,0.025897513,0.038453835
9/20/2015,43583,1611240302,1382,10988628,7951.250362,0.31133599,12843191.04,41251867.41,18568.4842,1.423497254,0.000180964,1,0.000127126,18741.76485,2.382573408,1.2756473,12970000.01,4.68587,1648.829626,12970000.01,1648.829626,124.1771016,54.7665699,5.49E-07,0.000127126,-56.70233994,-11.24239753,1.01027E+11,1.51654E+11,1.01027E+11,13166,63567,813571296.8,103426.4037,243800.1277,30.99343663,163.535,0.020789619,15497642720,1970159.786,0.0451736,0.024539344,0.037152852
9/21/2015,23657,1611240303,1378,10554574,7659.342525,0.31232252,12883510.86,41250662.59,19204.65514,1.349817192,0.000172114,1,0.000127509,18631.52671,2.375688895,1.31553331,13020000.01,4.70339,1660.168269,13020000.01,1660.168269,70.21284507,55.20239595,5.62E-07,0.000127509,-55.287343,-12.36117019,1.0104E+11,1.51668E+11,1.0104E+11,13803,35993,1439052149,183492.2206,605351.7065,77.18784132,74,0.009435672,21788423974,2778221.973,0.045092432,0.024296889,0.036794382
9/22/2015,21630,1611240303,1362,11438580,8398.370044,0.30774237,12690466.28,41237306.46,18492.1689,1.561950087,0.000196154,1,0.000125583,17884.32849,2.245959761,1.252019456,12830000.01,4.63404,1611.22425,12830000.01,1611.22425,51.52321964,54.58883916,5.45E-07,0.000125583,-57.98991736,-10.73362288,1.01053E+11,1.51681E+11,1.01053E+11,11450,34173,1961305529,246305.7698,678834.4859,85.24977275,70.105,0.008803965,23197810885,2913240.484,0.044949268,0.023759963,0.035866804
9/23/2015,20270,1611240303,1374,9083983,6611.341339,0.29758601,12262492.87,41206550.91,19726.80873,1.415517275,0.000171747,1,0.000121332,15124.80208,1.835114983,1.347378724,13250000,4.78515,1607.642427,13250000,1607.642427,41.2885359,52.70249052,5.27E-07,0.000121332,-61.78734519,-6.558470658,1.01066E+11,1.51695E+11,1.01066E+11,10685,31868,2447798725,296995.1005,359138.7592,43.57484576,57,0.006915896,11445033978,1388643.185,0.045009787,0.019835639,0.03602987
9/24/2015,17539,1611240303,1385,7829924,5653.374729,0.30277247,12474249.53,41200077.98,18562.55254,1.261121066,0.000155636,1,0.000123411,13543.17913,1.67137258,1.278008046,13170000.01,4.755585,1625.318301,13170000.01,1625.318301,109.9341762,54.01819057,5.27E-07,0.000123411,-65.28278587,-5.354572953,1.01079E+11,1.51709E+11,1.01079E+11,10739,29319,919451976.1,113470.1688,364483.1783,44.98110703,50,0.006170533,10686282304,1318801.077,0.045027843,0.020114926,0.036142241
9/25/2015,20117,1611240303,1367,7723545,5649.996342,0.30092183,12396818.12,41196141.01,18546.31643,1.250393856,0.000153334,1,0.000122629,13815.60172,1.694192143,1.260295248,12940000.01,4.672,1586.818061,12940000.01,1586.818061,121.7205272,54.17478894,5.21E-07,0.000122629,-67.76615098,-8.54732587,1.01092E+11,1.51722E+11,1.01092E+11,11049,33662,830526599.4,101846.5694,454118.8082,55.68809324,50.27799995,0.006165536,15286547323,1874572.594,0.045007497,0.019322215,0.036135057
9/26/2015,30837,1611240304,1378,8218862,5964.341074,0.29771822,12260114.59,41180263.66,18418.50812,1.311966572,0.00015909,1,0.000121261,15081.05575,1.828743525,1.261681649,13060000.01,4.714705,1583.668335,13060000.01,1583.668335,190.6074615,54.17043049,5.17E-07,0.000121261,-73.27276528,-7.251116719,1.01105E+11,1.51736E+11,1.01105E+11,11495,42756,530436714.2,64321.27316,286442.7258,34.73432422,145.015,0.01758466,12247145184,1485100.767,0.044995248,0.018928619,0.036013544
9/27/2015,37266,1611240304,1383,10426400,7538.973247,0.29365077,12085019.36,41154392.94,19339.99488,1.382585642,0.000165238,1,0.000119514,17919.6925,2.141647926,1.329611166,13120000.01,4.735875,1568.019139,13120000.01,1568.019139,115.7862368,53.95082149,5.12E-07,0.000119514,-68.24432688,-9.783565072,1.01118E+11,1.5175E+11,1.01118E+11,12961,47388,873318956.7,104373.5395,334941.6621,40.03010185,140.8712633,0.016836039,15872215482,1896946.466,0.044966578,0.01881236,0.035958283
9/28/2015,20311,1611240304,1377,7825194,5682.784314,0.3055512,12575580.05,41157030.51,19588.67278,1.250077451,0.000155446,1,0.000124349,13333.32609,1.657987681,1.340865049,12900000.01,4.65594,1604.103954,12900000.01,1604.103954,78.77376421,56.50067653,5.18E-07,0.000124349,-67.73891816,-4.528874142,1.01131E+11,1.51764E+11,1.01131E+11,10666,27941,1283818497,159641.7306,411786.196,51.20526082,98.7275,0.01227668,11505718101,1430726.193,0.045054922,0.02019801,0.036419482
9/29/2015,18395,1611240305,1389,7739984,5572.342693,0.29756646,12244502.43,41148798.59,18755.89483,1.262944016,0.000152891,1,0.00012106,13637.26948,1.650921564,1.295048858,13250000.01,4.7815,1604.0389,13250000.01,1604.0389,51.80024901,55.25209056,5.10E-07,0.00012106,-69.01761719,-6.565684288,1.01144E+11,1.51778E+11,1.01144E+11,10798,26664,1952586474,236379.2194,871527.4563,105.5067125,100,0.012105954,23238408094,2813230.983,0.045053722,0.020711481,0.036510437
9/30/2015,21526,1611240305,1371,7418761,5411.20423,0.29810657,12266625.48,41148457.43,18799.6198,1.234403854,0.000149687,1,0.000121262,13520.42542,1.639519955,1.281246346,13190000.01,4.759235,1599.451759,13190000.01,1599.451759,98.07298621,55.83852952,5.12E-07,0.000121262,-69.79939542,-4.751498282,1.01158E+11,1.51791E+11,1.01158E+11,10953,31215,1031452793,125076.4961,566607.3063,68.708192,100.3332754,0.012166659,17686647067,2144726.213,0.045030001,0.020518565,0.036167264
10/1/2015,20959,1611240305,1379,7806068,5660.672951,0.3015563,12408494.35,41148185.29,18414.50469,1.250271909,0.000153345,1,0.000122649,13790.49916,1.691394094,1.2623228,12930000.01,4.6647,1585.854536,12930000.01,1585.854536,87.60721683,56.62003495,5.15E-07,0.000122649,-67.13048119,-3.767199508,1.01171E+11,1.51805E+11,1.01171E+11,11030,32200,1154820222,141637.8102,398014.6051,48.81618457,86.59,0.010620197,12816070285,1571881.143,0.045028419,0.020650868,0.036227332
10/2/2015,20228,1611240305,1362,7388091,5424.442731,0.29799745,12261681.99,41146935.84,19220.88343,1.216042621,0.000147363,1,0.000121183,13339.98755,1.61657508,1.301357356,12890000.01,4.649735,1562.044396,12890000.01,1562.044396,92.88934502,56.17633222,5.09E-07,0.000121183,-63.55567881,-3.987754959,1.01183E+11,1.51819E+11,1.01183E+11,10970,28909,1089290440,132003.1053,401153.1701,48.61280534,101,0.012239448,11596936994,1405347.59,0.045030185,0.020687479,0.036120628
10/3/2015,29999,1611240306,1384,14633022,10572.99277,0.30133419,12398613.67,41145725.5,18849.4056,1.885429202,0.000231001,1,0.000122519,22059.52167,2.702714843,1.296820504,13840000,4.99174,1695.665663,13840000,1695.665663,73.80368304,57.23485884,5.11E-07,0.000122519,-61.26222833,0.994494584,1.01197E+11,1.51833E+11,1.01197E+11,11700,29832,1371168909,167994.5113,376623.9489,46.14366315,110.24,0.013506516,11235445644,1376557.759,0.044975271,0.019487902,0.036172989
10/4/2015,45801,1611240306,1385,11221665,8102.285199,0.29884014,12293482.06,41137318.03,20630.84574,1.409734785,0.000171232,1,0.000121464,19455.74976,2.363167239,1.420407392,13850000,4.99466,1682.272164,13850000,1682.272164,114.0695762,57.23303678,5.07E-07,0.000121464,-58.48385722,-2.313912229,1.01211E+11,1.51847E+11,1.01211E+11,13801,65116,887275721.7,107771.7869,309210.9417,37.55790326,183.44,0.0222813,20134579680,2445620.428,0.044974451,0.018996898,0.036174669
10/5/2015,25041,1611240306,1350,9401362,6963.971852,0.28935405,11902261.62,41133903.64,19865.22597,1.403406675,0.000165016,1,0.000117583,16564.40898,1.947686645,1.333132748,13500000,4.868005,1587.365401,13500000,1587.365401,75.14489061,55.88848309,4.88E-07,0.000117583,-58.43832062,-9.723229956,1.01225E+11,1.5186E+11,1.01225E+11,11803,31333,1347059856,158390.8303,520457.916,61.19680657,109.5503804,0.012881221,16307507883,1917479.54,0.044905658,0.017652038,0.036324755
10/6/2015,22042,1611240306,1377,8057443,5851.447349,0.29433396,12106906.51,41133230.43,18755.30971,1.254704871,0.000150048,1,0.000119588,13951.06346,1.668380395,1.283820479,13770000,4.96473,1646.72737,13770000,1646.72737,69.84548206,57.52066801,4.84E-07,0.000119588,-58.09938071,-8.501410131,1.01238E+11,1.51874E+11,1.01238E+11,11119,30057,1449462908,173338.4345,429202.6321,51.32750338,107.4245103,0.012846687,12900543513,1542750.769,0.044921149,0.017999869,0.036444169
10/7/2015,23923,1611240306,1380,7424658,5380.186957,0.28965458,11913105.4,41128662.91,19103.39442,1.261720738,0.000148451,1,0.000117658,13186.24343,1.551463105,1.310496145,13800000,4.974585,1623.676293,13800000,1623.676293,61.60518696,57.62447796,4.83E-07,0.000117658,-59.94453885,-9.432174469,1.01252E+11,1.51888E+11,1.01252E+11,10451,40685,1643566728,193378.2849,276562.4989,32.53970819,12.2,0.001435424,11251945268,1323878.028,0.044902714,0.018156456,0.035031029
10/8/2015,23644,1611240307,1359,9231120,6792.582781,0.28760763,11828801.96,41128261.87,18729.95886,1.291498658,0.000150859,1,0.000116809,13459.99902,1.572254627,1.265325904,13590000,4.8983,1587.439966,13590000,1587.439966,87.90818113,58.74860332,4.81E-07,0.000116809,-60.78938053,-10.77937334,1.01266E+11,1.51901E+11,1.01266E+11,10422,44727,1151949958,134558.6021,330108.4446,38.5597747,5.51020408,0.000643644,14764760402,1724663.043,0.044868389,0.018047697,0.034355691
10/9/2015,21287,1611240307,1374,7416950,5398.071325,0.29204363,12011568.33,41129362.75,19338.82934,1.262513726,0.000149732,1,0.000118598,13708.37404,1.625787696,1.32087899,13740000,4.95159,1629.538476,13740000,1629.538476,106.1625778,60.77320077,4.85E-07,0.000118598,-57.68588249,-7.914007328,1.0128E+11,1.51915E+11,1.0128E+11,10858,40912,954004393,113143.1488,353485.4321,41.92271559,10,0.001185981,14461795996,1715142.14,0.044855238,0.018208059,0.034428749
10/10/2015,34851,1611240307,1393,18152609,13031.30581,0.29093625,11966166.82,41129858.56,18781.33834,1.983627418,0.000234333,1,0.000118134,26247.358,3.100695288,1.300540172,13930000,5.01948,1645.601259,13930000,1645.601259,114.6731923,61.21393091,4.80E-07,0.000118134,-55.60248409,-7.046699107,1.01293E+11,1.51929E+11,1.01293E+11,13232,55879,883323238.3,104350.1675,265361.6938,31.3481362,101.1727507,0.011951903,14828146085,1751702.503,0.044671333,0.018100873,0.034299336
10/11/2015,43581,1611240307,1371,11016610,8035.455872,0.29965393,12325247.84,41131607.54,18559.91899,1.402079337,0.00017058,1,0.000121662,18339.19772,2.231185393,1.264910069,13710000,4.939545,1667.987455,13710000,1667.987455,136.584331,64.30037387,4.90E-07,0.000121662,-56.00969935,-5.14259748,1.01307E+11,1.51943E+11,1.01307E+11,13080,67709,741719088.7,90239.1054,187336.1999,22.79171635,75.48000005,0.009183056,12684346757,1543204.323,0.044625743,0.018909121,0.034498168
10/12/2015,21936,1611240308,1379,9528152,6909.46483,0.29161981,11994117.16,41129295.09,19223.54351,1.434834309,0.000169852,1,0.000118377,16425.98317,1.944465365,1.317782786,13790000,4.96765,1632.424501,13790000,1632.424501,84.52938883,63.34279928,4.81E-07,0.000118377,-59.22313318,-6.598917793,1.01321E+11,1.51956E+11,1.01321E+11,11448,32615,1198648150,141892.865,224484.8512,26.57393555,64.2,0.00759983,7321573421,866708.9079,0.044670645,0.019399782,0.034525228
10/13/2015,21847,1611240308,1371,7817220,5701.838074,0.29310391,12055005.51,41128777.23,19173.8159,1.246840163,0.000148327,1,0.000118962,13892.2931,1.652658572,1.30674885,13710000,4.938085,1630.972574,13710000,1630.972574,110.3368265,63.80786739,4.75E-07,0.000118962,-58.19949785,-2.908042199,1.01335E+11,1.5197E+11,1.01335E+11,11142,32525,918412363.3,109256.4096,213230.9118,25.366431,37.12,0.004415879,6935335407,825043.1683,0.044643245,0.018495589,0.034516939
10/14/2015,20341,1611240308,1371,8418878,6140.684172,0.29504095,12131075.29,41116581.73,18301.02869,1.332229805,0.000159464,1,0.000119697,13957.77166,1.670699813,1.247265976,13710000,4.93772,1641.042352,13710000,1641.042352,115.8201304,64.84925586,4.73E-07,0.000119697,-57.3365073,-2.376410714,1.01348E+11,1.51984E+11,1.01348E+11,10477,32142,875050090.5,104740.6461,389328.1818,46.60131546,48.51,0.005806489,12513786418,1497859.482,0.044596466,0.018539491,0.034280658
10/15/2015,23244,1611240308,1379,7983306,5789.19942,0.292238,12014256.11,41111203.92,18449.76008,1.26321971,0.000149727,1,0.000118528,13824.67651,1.638610795,1.264739574,13790000,4.965825,1634.500659,13790000,1634.500659,135.8735255,65.04992808,4.65E-07,0.000118528,-55.62414656,-4.684417076,1.01362E+11,1.51998E+11,1.01362E+11,10944,33554,746004088.6,88422.34764,408255.1505,48.38965282,112,0.013275132,13698593320,1623666.411,0.044599238,0.018389767,0.034170476
10/16/2015,23182,1611240309,1377,8126620,5901.684822,0.29410946,12089233.89,41104539.89,18442.24438,1.248766217,0.000148917,1,0.000119251,14864.06428,1.772561483,1.262390831,13770000,4.957795,1642.092712,13770000,1642.092712,47.29082303,65.39450381,4.54E-07,0.000119251,-52.93799107,-2.09531665,1.01376E+11,1.52011E+11,1.01376E+11,11903,33953,2143671204,255635.9377,495425.7752,59.0802509,86.45943467,0.010310414,16821191347,2005951.759,0.044589138,0.018077419,0.034143788
10/17/2015,35248,1611240309,1387,10532308,7593.589041,0.29761627,12234019.54,41106689.33,18599.33261,1.293898046,0.000156126,1,0.000120663,19460.22661,2.348132511,1.282389462,13870000,4.9932,1673.598082,13870000,1673.598082,69.64062179,67.31570147,4.44E-07,0.000120663,-51.58633129,-3.595544804,1.0139E+11,1.52025E+11,1.0139E+11,15040,50460,1455900923,175673.6115,247922.9466,29.91516711,158.5225,0.019127826,12510191886,1509519.333,0.044594579,0.017464586,0.023810282
10/18/2015,42987,1611240309,1371,11391449,8308.861415,0.28946056,11897559.73,41102524.24,18965.64057,1.371753713,0.000160946,1,0.000117329,20118.13996,2.360437665,1.292561123,13710000,4.9348,1608.578151,13710000,1608.578151,113.8700151,65.98553131,4.45E-07,0.000117329,-53.8694026,-6.282670221,1.01404E+11,1.52039E+11,1.01404E+11,14666,59132,890520261.2,104483.6933,312449.0279,36.65927642,101.4097578,0.011898287,18475735920,2167736.333,0.044544834,0.018132547,0.023332149
10/19/2015,25856,1611240309,1389,9423387,6784.295896,0.28682742,11788149.42,41098404.54,18643.3772,1.259371153,0.000146382,1,0.000116234,17044.32919,1.981129559,1.28727979,13890000,4.99904,1614.489445,13890000,1614.489445,60.15850422,65.473993,4.40E-07,0.000116234,-50.5504476,-7.34651,1.01417E+11,1.52053E+11,1.01417E+11,13534,42966,1685837221,195951.5046,248556.9326,28.89075193,12,0.001394807,10679497168,1241320.047,0.044542728,0.018161055,0.022176901
10/20/2015,25800,1611240309,1374,9426703,6860.773654,0.28747603,11813917.34,41095313.34,18965.60868,1.283262994,0.000149465,1,0.000116472,17587.11934,2.048411177,1.295387306,13740000,4.94429,1600.328572,13740000,1600.328572,74.21847293,66.58373308,4.30E-07,0.000116472,-48.80959376,-8.380773587,1.01431E+11,1.52067E+11,1.01431E+11,13705,43216,1366656865,159177.5858,530413.3579,61.77843169,30,0.003494167,22922343677,2669816.704,0.044518313,0.017938207,0.021317449
10/21/2015,27464,1611240310,1382,19374113,14018.89508,0.28626024,11742564.08,41020589.97,19601.19992,1.985346346,0.00022981,1,0.000115753,28503.61748,3.299379335,1.34659445,13820000,4.972395,1599.706509,13820000,1599.706509,82.46555768,66.47093711,4.32E-07,0.000115753,-48.31782157,-9.219798061,1.01445E+11,1.5208E+11,1.01445E+11,14357,35640,1230149997,142393.557,622952.2615,72.10859532,82.795,0.00958377,22202018600,2569950.337,0.04427384,0.017912074,0.021171185
10/22/2015,23323,1611240310,1379,8938656,6481.984046,0.29458418,12079883.68,41006559.22,19341.64992,1.183251521,0.00014088,1,0.000119062,16913.39725,2.013742331,1.325879034,13790000,4.96108,1641.864513,13790000,1641.864513,137.2947072,69.0997286,4.32E-07,0.000119062,-52.29760958,-5.192276791,1.01459E+11,1.52094E+11,1.01459E+11,14294,35876,738985483.2,87985.0646,410126.3632,48.83045118,85.3,0.010155986,14713693406,1751841.266,0.044170091,0.018647538,0.021199689
10/23/2015,25225,1611240310,1374,9864798,7179.620087,0.28263796,11578588.96,40966149.13,19381.06754,1.210500272,0.000138125,1,0.000114106,18667.1247,2.130024274,1.32376394,13740000,4.942465,1567.81154,13740000,1567.81154,50.49929409,66.11703295,4.10E-07,0.000114106,-52.57934901,-5.955469304,1.01473E+11,1.52108E+11,1.01473E+11,15421,41516,2009385228,229282.1943,709998.2681,81.01480921,49,0.005591177,29476288100,3363410.819,0.0442581,0.019186273,0.019347883
